No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
6622,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamiyasucho,Sakata,28,28,28,5200000,,115,0,,,Rectangular Shaped,6.0,False,55,0,1986,0,W,House,House,East,City Road,6.0,Category I Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
6623,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamiyasucho,Sakata,25,25,25,9600000,,300,0,,,Rectangular Shaped,13.0,False,95,0,1991,0,W,House,House,South,City Road,6.0,Category I Residential Zone,60.0,200.0,3rd quarter 2015,2015,3,,
6624,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamiyasucho,Sakata,30-60minutes,30,60,25000000,,310,0,,,Rectangular Shaped,14.0,False,170,0,2003,0,W,House,House,West,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2015,2015,2,,
6625,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamiyasucho,Sakata,30-60minutes,30,60,7900000,,300,0,26000.0,87000.0,Rectangular Shaped,12.0,False,,0,,0,,,House,North,City Road,12.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,
6626,Residential Land(Land and Building),Commercial Area,6204,Yamagata Prefecture,Sakata City,Kamiyasucho,Sakata,30-60minutes,30,60,22000000,,510,0,,,Semi-rectangular Shaped,15.0,False,310,0,,0,,,Other,North,National Highway,18.0,Category I Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
6627,Residential Land(Land Only),Potential Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,21000000,,980,0,21000.0,71000.0,Semi-rectangular Shaped,50.0,True,,0,,0,,,,Northeast,City Road,12.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2019,2019,3,,
6628,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,24,24,24,19000000,,270,0,,,Rectangular Shaped,12.2,False,125,0,2000,0,W,House,House,Northeast,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,2nd quarter 2019,2019,2,,
6629,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,28,28,28,4000000,,135,0,30000.0,99000.0,Irregular Shaped,8.0,False,,0,,0,,,House,South,Private Road,3.0,Category I Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
6630,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,11000000,,300,0,,,Semi-rectangular Shaped,12.0,False,110,0,1975,0,W,House,House,Southeast,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
6631,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Hanatate,Kitayamagata,24,24,24,13000000,,230,0,57000.0,190000.0,Rectangular Shaped,11.0,False,,0,,0,,,,North,City Road,6.0,Category II Residential Zone,60.0,200.0,3rd quarter 2010,2010,3,,
6632,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,18000000,,580,0,,,Rectangular Shaped,21.0,False,340,0,1988,0,W,Housing Complex,House,North,City Road,11.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
6633,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,10000000,,540,0,,,Semi-rectangular Shaped,19.5,False,190,0,1983,0,W,House,House,Southeast,City Road,9.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
6634,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,12000000,,290,0,,,Flag-shaped etc.,5.0,False,80,0,1991,0,W,House,House,South,City Road,8.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
6635,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,24,24,24,2100000,,80,0,26000.0,86000.0,Semi-rectangular Shaped,4.5,False,,0,,0,,,Other,Southeast,City Road,11.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
6636,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,16000000,,470,0,33000.0,110000.0,Rectangular Shaped,17.5,False,,0,,0,,,,East,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
6637,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,5800000,,390,0,15000.0,50000.0,Irregular Shaped,,False,,0,,0,,,Other,No facing road,,,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
6638,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,150000000,,2000,1,,,Semi-shaped,50.0,True,1100,0,1975,0,RC,"Housing Complex, Parking Lot, Other",Other,North,City Road,9.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
6639,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,26,26,26,600000,,135,0,,,Irregular Shaped,8.0,False,90,0,1977,0,W,House,House,South,Road,4.0,Category I Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
6640,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,20000000,,130,0,,,Semi-rectangular Shaped,3.5,False,95,0,2018,0,W,House,House,East,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
6641,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,20,20,20,190000000,,1600,0,,,Rectangular Shaped,32.0,False,370,0,2019,0,W,Housing Complex,House,Southeast,City Road,6.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
6642,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,26,26,26,23000000,,330,0,,,Rectangular Shaped,19.0,False,175,0,1994,0,LS,House,House,East,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,4th quarter 2018,2018,4,,
6643,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,23,23,23,15000000,,270,0,,,Rectangular Shaped,12.2,False,125,0,2000,0,W,House,House,Northeast,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,3rd quarter 2018,2018,3,,
6644,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,26,26,26,8400000,,240,0,35000.0,120000.0,Irregular Shaped,6.5,False,,0,,0,,,House,North,City Road,20.0,Category I Residential Zone,60.0,200.0,3rd quarter 2018,2018,3,,
6645,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,20000000,,190,0,,,Flag-shaped etc.,4.0,False,85,0,2018,0,W,House,House,Southeast,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
6646,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,14000000,,370,0,,,Rectangular Shaped,14.5,False,210,0,1990,0,W,Housing Complex,House,North,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
6647,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,170000000,,2000,1,30000.0,99000.0,Semi-rectangular Shaped,50.0,True,,0,,0,,,Other,Southwest,City Road,9.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
6648,Residential Land(Land and Building),Commercial Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,4800000,,490,0,,,Irregular Shaped,14.0,False,360,0,1980,0,S,Office,House,Southwest,Prefectural Road,14.5,Neighborhood Commercial Zone,80.0,200.0,1st quarter 2018,2018,1,,
6649,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,28,28,28,6500000,,175,0,,,Rectangular Shaped,7.0,False,120,0,1995,0,W,"House, Shop",Shop,North,City Road,19.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2017,2017,4,,
6650,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,27000000,,890,0,,,Semi-trapezoidal Shaped,30.0,False,580,0,1996,0,W,Housing Complex,Other,East,City Road,5.8,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2017,2017,4,,
6651,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,18000000,,480,0,36000.0,120000.0,Rectangular Shaped,19.0,False,,0,,0,,,House,Southeast,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
6652,Residential Land(Land Only),Potential Residential Area,6201,Yamagata Prefecture,Yamagata City,Higashiaota,Yamagata,30-60minutes,30,60,64000000,,1600,0,41000.0,140000.0,Semi-rectangular Shaped,30.0,False,,0,,0,,,,Northeast,City Road,9.0,Category I Exclusively Low-story Residential Zone,50.0,100.0,4th quarter 2010,2010,4,,
6653,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,28,28,28,24000000,,155,0,,,Semi-square Shaped,10.0,False,130,0,2016,0,W,House,House,North,City Road,19.5,Category I Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
6654,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Higashiaota,Yamagata,30-60minutes,30,60,11000000,,180,0,60000.0,200000.0,Semi-trapezoidal Shaped,12.0,False,,0,,0,,,,East,City Road,6.0,Category II Exclusively Low-story Residential Zone,60.0,150.0,3rd quarter 2010,2010,3,,
6655,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,4100000,,160,0,,,Semi-trapezoidal Shaped,14.0,False,,0,,0,,,House,North,City Road,6.0,Neighborhood Commercial Zone,80.0,200.0,1st quarter 2017,2017,1,,
6656,Residential Land(Land and Building),Residential Area,6201,Yamagata Prefecture,Yamagata City,Higashiaota,Yamagata,30-60minutes,30,60,28000000,,155,0,,,Semi-shaped,9.0,False,120,0,2010,0,W,House,,East,City Road,9.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2010,2010,3,,
6657,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,20,20,20,34000000,,1600,0,22000.0,71000.0,Rectangular Shaped,32.0,False,,0,,0,,,House,Southeast,City Road,6.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
6658,Residential Land(Land and Building),Residential Area,6201,Yamagata Prefecture,Yamagata City,Higashiaota,Yamagata,30-60minutes,30,60,29000000,,220,0,,,Semi-rectangular Shaped,8.0,False,145,0,2010,0,W,House,,East,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2010,2010,2,,
6659,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,5800000,,135,0,42000.0,140000.0,Rectangular Shaped,7.5,False,,0,,0,,,House,North,City Road,7.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
6660,Residential Land(Land and Building),Residential Area,6201,Yamagata Prefecture,Yamagata City,Higashiaota,Yamagata,30-60minutes,30,60,46000000,,290,0,,,Semi-trapezoidal Shaped,19.0,False,,0,,0,,,,West,City Road,16.0,Category II Exclusively Low-story Residential Zone,60.0,150.0,2nd quarter 2010,2010,2,,
6661,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,20,20,20,24000000,,170,0,,,Semi-rectangular Shaped,7.5,False,115,0,2017,0,W,House,House,West,City Road,7.3,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,
6662,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Higashikagonomachi,Uzen-yamabe,30-60minutes,30,60,7700000,,300,0,26000.0,85000.0,Rectangular Shaped,10.0,False,,0,,0,,,,South,City Road,4.5,Urbanization Control Area,,,4th quarter 2010,2010,4,,
6663,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,24,24,24,2300000,,140,0,,,Rectangular Shaped,8.0,False,,0,,0,,,Other,Southeast,City Road,11.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,
6664,Residential Land(Land Only),Residential Area,6201,Yamagata Prefecture,Yamagata City,Higashikagonomachi,Higashikanai,30-60minutes,30,60,7000000,,290,0,24000.0,81000.0,Rectangular Shaped,11.0,False,,0,,0,,,,South,City Road,4.8,Urbanization Control Area,70.0,200.0,3rd quarter 2010,2010,3,,
6665,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,21000000,,1200,0,17000.0,58000.0,Irregular Shaped,19.0,False,,0,,0,,,House,North,City Road,5.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,
6666,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,11000000,,200,0,,,Trapezoidal Shaped,14.0,False,140,0,1976,0,W,House,House,North,City Road,6.0,Neighborhood Commercial Zone,80.0,200.0,3rd quarter 2016,2016,3,,
6667,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,19,19,19,3200000,,170,0,,,Trapezoidal Shaped,7.5,False,135,0,1960,0,W,House,House,West,City Road,6.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2016,2016,3,,
6668,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,21000000,,700,0,30000.0,100000.0,Rectangular Shaped,25.0,False,,0,,0,,,,Southeast,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2016,2016,3,,
6669,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,4700000,,140,0,33000.0,110000.0,Semi-rectangular Shaped,9.0,False,,0,,0,,,House,Northeast,City Road,5.5,Neighborhood Commercial Zone,80.0,200.0,3rd quarter 2016,2016,3,,
6670,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,35000000,,310,0,,,Semi-rectangular Shaped,10.0,False,120,0,1990,0,W,Warehouse,House,West,City Road,9.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,,
6671,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,10000000,,310,0,33000.0,110000.0,Rectangular Shaped,15.0,False,,0,,0,,,Other,Southwest,City Road,5.8,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,,
6672,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,17000000,,300,0,,,Rectangular Shaped,11.0,False,140,0,1996,0,W,House,House,Northwest,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,,
6673,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,29,29,29,14000000,,300,0,,,Semi-rectangular Shaped,14.0,False,190,0,1985,0,W,House,House,East,City Road,11.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,1st quarter 2016,2016,1,,
6674,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,7400000,,190,0,39000.0,130000.0,Rectangular Shaped,12.0,False,,0,,0,,,House,North,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2016,2016,1,,
6675,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,22000000,,210,0,,,Rectangular Shaped,9.0,False,140,0,2005,0,W,House,House,South,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
6676,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,24,24,24,22000000,,160,0,,,Rectangular Shaped,9.0,False,115,0,2015,0,W,House,House,Northeast,City Road,6.5,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
6677,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,26,26,26,5500000,,155,0,35000.0,120000.0,Semi-trapezoidal Shaped,7.2,False,,0,,0,,,House,North,City Road,18.0,Category I Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
6678,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,8400000,,200,0,42000.0,140000.0,Rectangular Shaped,11.0,False,,0,,0,,,House,North,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
6679,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,3100000,,340,0,9100.0,30000.0,Semi-rectangular Shaped,25.0,False,,0,,0,,,,Southeast,City Road,5.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2015,2015,3,,
6680,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,26,26,26,24000000,,175,0,,,Semi-trapezoidal Shaped,9.0,False,110,0,2015,0,W,House,House,Northwest,City Road,8.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2015,2015,3,,
6681,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,28000000,,460,0,,,Rectangular Shaped,18.0,False,310,0,1991,0,W,Housing Complex,House,West,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
6682,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,9300000,,200,0,47000.0,150000.0,Rectangular Shaped,11.0,False,,0,,0,,,House,North,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
6683,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,7000000,,420,0,,,Rectangular Shaped,13.4,False,190,0,1984,0,W,Other,Other,Northeast,City Road,8.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
6684,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,8300000,,165,0,,,Rectangular Shaped,9.0,False,75,0,1989,0,W,House,House,North,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,
6685,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,3000000,,50,0,61000.0,200000.0,Irregular Shaped,,False,,0,,0,,,Office,No facing road,,,Neighborhood Commercial Zone,80.0,200.0,4th quarter 2014,2014,4,,
6686,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,5500000,,165,0,,,Semi-rectangular Shaped,14.0,False,25,0,1983,0,W,Shop,Shop,South,City Road,9.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,
6687,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,4000000,,640,0,,,Rectangular Shaped,12.0,False,150,0,,0,W,House,Warehouse,South,City Road,8.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,Dealings in which auction or arbiter participates
6688,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,11000000,,250,0,42000.0,140000.0,Semi-trapezoidal Shaped,15.0,False,,0,,0,,,House,South,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2014,2014,3,,
6689,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,26,26,26,28000000,,400,0,,,Semi-square Shaped,20.0,False,170,0,1994,0,W,House,House,Southwest,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,2nd quarter 2014,2014,2,,
6690,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,8000000,,185,0,,,Semi-trapezoidal Shaped,13.0,False,120,0,1981,0,W,"House, Office",House,South,City Road,6.0,Neighborhood Commercial Zone,80.0,200.0,2nd quarter 2014,2014,2,,
6691,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,24,24,24,9700000,,210,0,47000.0,150000.0,Semi-rectangular Shaped,11.5,False,,0,,0,,,House,East,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,2nd quarter 2014,2014,2,,
6692,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,18000000,,280,0,,,Semi-rectangular Shaped,10.0,False,160,0,1994,0,W,Housing Complex,House,East,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
6693,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,28,28,28,12000000,,250,0,47000.0,150000.0,Semi-rectangular Shaped,11.0,False,,0,,0,,,House,South,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,60.0,2nd quarter 2014,2014,2,,
6694,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,10000000,,310,0,,,Rectangular Shaped,12.0,False,290,0,1975,0,W,Other,,Northwest,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2014,2014,1,,
6695,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kamegasaki,Sakata,30-60minutes,30,60,12000000,,310,0,,,Rectangular Shaped,12.2,False,290,0,1975,0,W,Other,,West,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2014,2014,1,,
6696,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kariho,Mototate,30-60minutes,30,60,4000000,,560,0,,,Irregular Shaped,13.0,False,190,0,1989,0,W,House,House,Northwest,National Highway,16.5,Outside City Planning Area,,,3rd quarter 2017,2017,3,,
6697,Agricultural Land,,6204,Yamagata Prefecture,Sakata City,Kariya,,,,,60000,,130,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2014,2014,3,,
6698,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kannonji,Mototate,1H-1H30,60,90,5500000,,400,0,,,Rectangular Shaped,17.0,False,95,0,1986,0,W,House,House,East,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
6699,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kannonji,Mototate,1H-1H30,60,90,11000000,,360,0,,,Semi-square Shaped,17.0,False,175,0,1983,0,W,"House, Other",House,West,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
6700,Residential Land(Land and Building),Commercial Area,6204,Yamagata Prefecture,Sakata City,Kannonji,Mototate,1H-1H30,60,90,5000000,,280,0,,,Semi-rectangular Shaped,14.6,False,,0,,0,,,Shop,South,National Highway,16.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
6701,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kannonji,Mototate,1H-1H30,60,90,2800000,,400,0,,,Semi-rectangular Shaped,9.9,False,80,0,1976,0,W,House,Other,South,City Road,5.5,Category I Residential Zone,60.0,200.0,2nd quarter 2015,2015,2,,
6702,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kannonji,Mototate,1H-1H30,60,90,6000000,,510,0,12000.0,39000.0,Trapezoidal Shaped,10.7,False,,0,,0,,,House,North,City Road,10.0,Neighborhood Commercial Zone,80.0,200.0,4th quarter 2014,2014,4,,Dealings of adjacent land
6703,Residential Land(Land Only),Residential Area,6204,Yamagata Prefecture,Sakata City,Kannonji,Mototate,1H-1H30,60,90,600000,,85,0,7100.0,24000.0,Semi-trapezoidal Shaped,8.9,False,,0,,0,,,Other,Northwest,City Road,5.0,Category I Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,Dealings of adjacent land
6704,Residential Land(Land and Building),Residential Area,6204,Yamagata Prefecture,Sakata City,Kannonji,Mototate,1H-1H30,60,90,1500000,,75,0,,,Trapezoidal Shaped,9.7,False,25,0,1974,0,W,Parking Lot,Warehouse,West,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2014,2014,1,,
6705,Residential Land(Land and Building),Industrial Area,6204,Yamagata Prefecture,Sakata City,Kigawa,Amarume,30-60minutes,30,60,40000000,,2000,1,,,Semi-rectangular Shaped,47.0,False,250,0,1997,0,W,Office,Office,West,City Road,9.0,Urbanization Control Area,70.0,200.0,1st quarter 2017,2017,1,,
6706,Agricultural Land,,6204,Yamagata Prefecture,Sakata City,Kigawa,,,,,63000,,115,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2014,2014,4,,
6707,Forest Land,,6204,Yamagata Prefecture,Sakata City,Kitaaosawa,,,,,14000,,590,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2018,2018,4,,
