No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
3504,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),18,18,18,20000000,,440,0,,,Semi-trapezoidal Shaped,18.0,False,195,0,1977,0,W,House,House,Southwest,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,Dealings including private road
3505,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),15,15,15,4600000,,230,0,20000.0,65000.0,Rectangular Shaped,9.0,False,,0,,0,,,House,North,City Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
3506,Residential Land(Land Only),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),10,10,10,900000,,80,0,11000.0,37000.0,Irregular Shaped,1.0,False,,0,,0,,,Shop,South,National Highway,18.3,Quasi-industrial Zone,60.0,200.0,3rd quarter 2016,2016,3,,
3507,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),19,19,19,11000000,,210,0,50000.0,170000.0,Semi-rectangular Shaped,14.0,False,,0,,0,,,House,Southeast,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,,
3508,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),18,18,18,12000000,,450,0,26000.0,85000.0,Semi-rectangular Shaped,14.0,False,,0,,0,,,,North,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,,
3509,Residential Land(Land Only),Potential Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),14,14,14,12000000,,450,0,27000.0,88000.0,Irregular Shaped,,False,,0,,0,,,,Southeast,City Road,6.5,Quasi-industrial Zone,60.0,200.0,2nd quarter 2016,2016,2,,
3510,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),15,15,15,4000000,,270,0,15000.0,50000.0,Semi-rectangular Shaped,9.0,False,,0,,0,,,,South,City Road,5.5,Category I Residential Zone,60.0,200.0,1st quarter 2016,2016,1,,Dealings between related objects
3511,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),19,19,19,10000000,,230,0,44000.0,140000.0,Trapezoidal Shaped,17.0,False,,0,,0,,,House,Northwest,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2016,2016,1,,
3512,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),11,11,11,11000000,,320,0,36000.0,120000.0,Semi-shaped,13.0,False,,0,,0,,,House,North,City Road,4.8,Category I Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
3513,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),23,23,23,3400000,,75,0,45000.0,150000.0,Semi-rectangular Shaped,5.0,False,,0,,0,,,Other,Northwest,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2015,2015,2,,
3514,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),23,23,23,21000000,,440,0,47000.0,160000.0,Semi-rectangular Shaped,30.0,False,,0,,0,,,,East,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2015,2015,2,,
3515,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),4,4,4,13000000,,590,0,23000.0,75000.0,Semi-rectangular Shaped,17.0,False,,0,,0,,,Other,Southwest,City Road,6.4,Category I Residential Zone,60.0,200.0,4th quarter 2014,2014,4,,
3516,Residential Land(Land Only),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),8,8,8,9700000,,280,0,35000.0,110000.0,Semi-rectangular Shaped,14.0,False,,0,,0,,,House,Southeast,City Road,3.5,Quasi-industrial Zone,60.0,200.0,3rd quarter 2014,2014,3,,
3517,Residential Land(Land Only),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),11,11,11,2800000,,145,0,19000.0,63000.0,Semi-rectangular Shaped,16.5,False,,0,,0,,,House,Northwest,National Highway,18.0,Quasi-industrial Zone,60.0,200.0,3rd quarter 2014,2014,3,,
3518,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),18,18,18,9900000,,240,0,41000.0,140000.0,Rectangular Shaped,11.0,False,,0,,0,,,House,West,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
3519,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Higashiyamakoen (Tottori),13,13,13,34000000,,300,0,,,Irregular Shaped,7.0,False,125,0,2013,0,LS,House,,East,Forest Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2014,2014,1,,
3520,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,9500000,,210,0,46000.0,150000.0,Semi-rectangular Shaped,16.0,False,,0,,0,,,House,Southwest,City Road,6.0,Category I Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
3521,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,14000000,,250,0,,,Semi-shaped,11.0,False,320,0,1979,0,S,"Office, Warehouse, Parking Lot",,North,National Highway,18.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2019,2019,2,,
3522,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,33000000,,390,0,,,Irregular Shaped,26.0,False,210,0,2013,0,W,House,Other,Northeast,National Highway,18.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2019,2019,1,,
3523,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,8000000,,165,0,48000.0,160000.0,Semi-rectangular Shaped,10.0,False,,0,,0,,,House,West,Access Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
3524,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,9500000,,380,0,,,Rectangular Shaped,25.5,False,150,0,1972,0,W,House,House,North,City Road,5.0,Category I Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
3525,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,25000000,,390,0,,,Irregular Shaped,26.0,False,210,0,2013,0,W,House,House,Northeast,National Highway,18.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2018,2018,1,,
3526,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,12000000,,280,0,41000.0,140000.0,Semi-shaped,15.0,False,,0,,0,,,House,West,Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
3527,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,12000000,,240,0,50000.0,160000.0,Semi-shaped,15.0,False,,0,,0,,,House,Northwest,Private Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
3528,Residential Land(Land Only),Potential Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,54000000,,1100,0,48000.0,160000.0,Rectangular Shaped,38.0,False,,0,,0,,,,Southwest,City Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
3529,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,29000000,,600,0,48000.0,160000.0,Rectangular Shaped,35.0,False,,0,,0,,,,Northeast,City Road,7.5,Category I Residential Zone,60.0,200.0,4th quarter 2017,2017,4,,
3530,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,6000000,,530,0,,,Flag-shaped etc.,,False,190,0,1971,0,W,House,House,South,City Road,5.5,Category I Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,Dealings including private road
3531,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,12000000,,260,0,44000.0,150000.0,Rectangular Shaped,12.0,False,,0,,0,,,House,Southwest,City Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
3532,Residential Land(Land Only),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,56000000,,1300,0,42000.0,140000.0,Semi-rectangular Shaped,33.0,False,,0,,0,,,Other,North,National Highway,18.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2016,2016,2,,
3533,Residential Land(Land Only),Potential Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,42000000,,1700,0,25000.0,84000.0,Semi-shaped,50.0,True,,0,,0,,,,East,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
3534,Residential Land(Land Only),Commercial Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,26000000,,720,0,36000.0,120000.0,Semi-shaped,32.0,False,,0,,0,,,Shop,South,National Highway,18.0,Quasi-industrial Zone,60.0,200.0,4th quarter 2014,2014,4,,
3535,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumo,Yonago,30-60minutes,30,60,9500000,,240,0,39000.0,130000.0,Rectangular Shaped,10.8,False,,0,,0,,,House,Northwest,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
3536,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kuzumo,,,,,5800000,,1600,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2016,2016,4,,
3537,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kuzumo,,,,,6500000,,1800,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2016,2016,4,,
3538,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kuzumo,,,,,3300000,,140,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2015,2015,1,,
3539,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kuzumo,,,,,7000000,,390,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2014,2014,1,,
3540,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumominami,Higashiyamakoen (Tottori),10,10,10,11000000,,270,0,41000.0,140000.0,Semi-rectangular Shaped,12.0,False,,0,,0,,,House,East,City Road,5.8,Urbanization Control Area,70.0,400.0,2nd quarter 2014,2014,2,,
3541,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumominami,Yonago,30-60minutes,30,60,11000000,,320,0,35000.0,120000.0,Flag-shaped etc.,4.0,False,,0,,0,,,,North,City Road,6.5,Urbanization Control Area,70.0,400.0,3rd quarter 2018,2018,3,,
3542,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumominami,Yonago,30-60minutes,30,60,9800000,,370,0,26000.0,87000.0,Rectangular Shaped,21.5,False,,0,,0,,,,No facing road,,,Urbanization Control Area,70.0,400.0,2nd quarter 2018,2018,2,,
3543,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumominami,Yonago,30-60minutes,30,60,3000000,,120,0,25000.0,84000.0,Rectangular Shaped,6.0,False,,0,,0,,,,No facing road,,,Urbanization Control Area,70.0,400.0,2nd quarter 2018,2018,2,,
3544,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumominami,Yonago,30-60minutes,30,60,16000000,,490,0,33000.0,110000.0,Flag-shaped etc.,4.0,False,,0,,0,,,,South,City Road,17.0,Urbanization Control Area,70.0,400.0,2nd quarter 2017,2017,2,,
3545,Residential Land(Land Only),Potential Residential Area,31202,Tottori Prefecture,Yonago City,Kuzumominami,Yonago,30-60minutes,30,60,5600000,,370,0,15000.0,50000.0,Irregular Shaped,50.0,True,,0,,0,,,,Southwest,City Road,15.0,Urbanization Control Area,70.0,400.0,1st quarter 2014,2014,1,,
3546,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,11,11,11,7800000,,590,0,13000.0,44000.0,Semi-square Shaped,25.0,False,,0,,0,,,,East,City Road,6.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2019,2019,2,,
3547,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,9,9,9,8000000,,220,0,36000.0,120000.0,Semi-rectangular Shaped,19.0,False,,0,,0,,,House,West,City Road,6.0,Quasi-industrial Zone,60.0,200.0,3rd quarter 2018,2018,3,,
3548,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,9,9,9,24000000,,300,0,,,Semi-rectangular Shaped,21.5,False,120,0,2016,0,W,House,Office,South,National Highway,19.0,Industrial Zone,60.0,200.0,3rd quarter 2018,2018,3,,
3549,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,9,9,9,23000000,,220,0,,,Semi-rectangular Shaped,10.5,False,110,0,2016,0,W,House,House,West,City Road,3.0,Industrial Zone,60.0,200.0,3rd quarter 2018,2018,3,,
3550,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,10,10,10,13000000,,280,0,,,Semi-shaped,,False,110,0,2004,0,W,House,House,North,National Highway,16.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2018,2018,1,,
3551,Residential Land(Land Only),Commercial Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,11,11,11,2200000,,75,0,30000.0,99000.0,Irregular Shaped,,False,,0,,0,,,Other,North,National Highway,21.5,Quasi-industrial Zone,60.0,200.0,3rd quarter 2017,2017,3,,
3552,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,7,7,7,10000000,,310,0,32000.0,110000.0,Semi-shaped,15.0,False,,0,,0,,,Other,East,City Road,6.0,Quasi-industrial Zone,50.0,200.0,2nd quarter 2017,2017,2,,
3553,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,3,3,3,7500000,,210,0,35000.0,120000.0,Rectangular Shaped,13.0,False,,0,,0,,,,West,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2017,2017,1,,
3554,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,14,14,14,7200000,,210,0,34000.0,110000.0,Rectangular Shaped,13.5,False,,0,,0,,,House,West,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2017,2017,1,,
3555,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,14,14,14,5400000,,150,0,36000.0,120000.0,Rectangular Shaped,9.0,False,,0,,0,,,Other,West,City Road,6.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2016,2016,2,,
3556,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,7,7,7,4800000,,310,0,15000.0,50000.0,Semi-rectangular Shaped,14.0,False,,0,,0,,,Other,East,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2016,2016,1,,
3557,Residential Land(Land Only),Commercial Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,9,9,9,11000000,,520,0,21000.0,70000.0,Semi-square Shaped,21.5,False,,0,,0,,,House,South,National Highway,19.0,Industrial Zone,60.0,200.0,3rd quarter 2015,2015,3,,
3558,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,8,8,8,40000000,,1900,0,21000.0,70000.0,Irregular Shaped,50.0,True,,0,,0,,,Other,South,National Highway,18.0,Industrial Zone,60.0,200.0,2nd quarter 2014,2014,2,,
3559,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,9,9,9,6800000,,210,0,32000.0,100000.0,Rectangular Shaped,11.0,False,,0,,0,,,House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2014,2014,2,,
3560,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,8,8,8,9000000,,230,0,,,Semi-rectangular Shaped,21.0,False,140,0,1989,0,S,"House, Factory, Office",,South,City Road,5.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2014,2014,1,,
3561,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,9,9,9,10000000,,520,0,,,Semi-rectangular Shaped,21.5,False,70,0,,0,W,House,,South,National Highway,20.0,Industrial Zone,60.0,200.0,1st quarter 2014,2014,1,,
3562,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kumanto,Hokidaisen,9,9,9,9200000,,270,0,34000.0,110000.0,Semi-square Shaped,15.5,False,,0,,0,,,,South,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2014,2014,1,,
3563,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Bakuromachi,6,6,6,1400000,,120,0,,,Semi-shaped,10.5,False,135,0,1974,0,W,House,Other,East,City Road,2.0,Commercial Zone,80.0,400.0,2nd quarter 2018,2018,2,,
3564,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Bakuromachi,4,4,4,6800000,,250,0,,,Irregular Shaped,4.0,False,60,0,,0,W,House,House,Northwest,City Road,6.0,Commercial Zone,80.0,400.0,1st quarter 2018,2018,1,,
3565,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Bakuromachi,5,5,5,4000000,,95,0,,,Rectangular Shaped,8.0,False,130,0,1968,0,W,House,House,Northeast,City Road,8.0,Commercial Zone,80.0,400.0,2nd quarter 2017,2017,2,,
3566,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Yonago,14,14,14,2500000,,45,0,,,Rectangular Shaped,16.5,False,85,0,1967,0,W,Shop,Shop,Northwest,City Road,15.0,Commercial Zone,80.0,400.0,4th quarter 2017,2017,4,,
3567,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Yonago,10,10,10,4200000,,220,0,19000.0,64000.0,Semi-shaped,4.5,False,,0,,0,,,House,Northwest,City Road,5.5,Commercial Zone,80.0,400.0,3rd quarter 2016,2016,3,,
3568,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Yonago,10,10,10,4200000,,185,0,23000.0,76000.0,Semi-shaped,6.0,False,,0,,0,,,House,Northwest,City Road,5.5,Commercial Zone,80.0,400.0,3rd quarter 2016,2016,3,,
3569,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Yonago,15,15,15,1200000,,75,0,16000.0,52000.0,Semi-rectangular Shaped,6.0,False,,0,,0,,,House,South,City Road,2.0,Commercial Zone,80.0,400.0,2nd quarter 2015,2015,2,,
3570,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Kojimachi,Yonago,11,11,11,11000000,,260,0,43000.0,140000.0,Rectangular Shaped,5.0,False,,0,,0,,,Other,Southeast,City Road,6.0,Commercial Zone,80.0,400.0,4th quarter 2014,2014,4,,
3571,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Koyamachi,Yonago,10,10,10,630000000,,1800,0,,,Rectangular Shaped,39.0,False,2000,1,2013,0,RC,Housing Complex,House,Southwest,City Road,16.0,Commercial Zone,80.0,400.0,1st quarter 2018,2018,1,,
3572,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Koyamachi,Yonago,11,11,11,13000000,,210,0,,,Rectangular Shaped,5.0,False,115,0,1956,0,W,Shop,Other,Southwest,City Road,16.0,Commercial Zone,80.0,400.0,4th quarter 2017,2017,4,,
3573,Residential Land(Land and Building),Commercial Area,31202,Tottori Prefecture,Yonago City,Koyamachi,Yonago,11,11,11,21000000,,460,0,,,Rectangular Shaped,10.0,False,690,0,1971,0,"S, B","Office, Warehouse",Other,Southwest,City Road,15.6,Commercial Zone,80.0,400.0,4th quarter 2015,2015,4,,
3574,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kohochi,Hokidaisen,30-60minutes,30,60,28000000,,300,0,,,Semi-rectangular Shaped,20.0,False,120,0,2017,0,W,House,House,Southeast,Private Road,5.0,Urbanization Control Area,70.0,400.0,1st quarter 2017,2017,1,,
3575,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Kohochi,Yonago,1H-1H30,60,90,7500000,,520,0,,,Semi-rectangular Shaped,20.0,False,100,0,1990,0,LS,"Office, Warehouse",Shop,Northwest,City Road,8.0,Urbanization Control Area,70.0,400.0,2nd quarter 2019,2019,2,,
3576,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kohochi,,,,,1500000,,520,0,,,,,False,,0,,0,,,,,,,,,,2nd quarter 2019,2019,2,,
3577,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kohochi,,,,,110000,,120,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2017,2017,4,,
3578,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kohochi,,,,,600000,,1000,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2017,2017,1,,
3579,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kohochi,,,,,300000,,1000,0,,,,,False,,0,,0,,,,,,,,,,1st quarter 2017,2017,1,,
3580,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kohochi,,,,,300000,,1100,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2016,2016,4,,
3581,Agricultural Land,,31202,Tottori Prefecture,Yonago City,Kohochi,,,,,12000000,,2100,0,,,,,False,,0,,0,,,,,,,,,,4th quarter 2014,2014,4,,
3582,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Goto,14,14,14,7000000,,240,0,30000.0,98000.0,Semi-rectangular Shaped,13.0,False,,0,,0,,,House,Southwest,City Road,4.0,Category I Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
3583,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,1,1,1,22000000,,125,0,,,Semi-rectangular Shaped,10.0,False,90,0,2018,0,W,House,House,East,City Road,6.0,Category I Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
3584,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,5,5,5,9200000,,240,0,39000.0,130000.0,Semi-shaped,11.0,False,,0,,0,,,House,West,City Road,4.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
3585,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,6,6,6,16000000,,230,0,,,Semi-shaped,15.5,False,120,0,1964,0,W,House,House,East,City Road,4.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
3586,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,2,2,2,15000000,,300,0,50000.0,170000.0,Semi-shaped,10.0,False,,0,,0,,,House,South,City Road,4.0,Category I Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
3587,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,2,2,2,24000000,,750,0,32000.0,110000.0,Semi-shaped,16.0,False,,0,,0,,,,Northwest,City Road,5.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
3588,Residential Land(Land Only),Potential Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,2,2,2,23000000,,960,0,24000.0,80000.0,Semi-shaped,26.5,False,,0,,0,,,,Southwest,City Road,4.0,Category I Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
3589,Residential Land(Land Only),Potential Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,3,3,3,2800000,,115,0,24000.0,80000.0,Rectangular Shaped,4.5,False,,0,,0,,,,Southwest,City Road,4.0,Category I Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
3590,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,4,4,4,4800000,,145,0,,,Semi-rectangular Shaped,10.0,False,70,0,1973,0,W,House,House,South,City Road,6.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
3591,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,6,6,6,6100000,,240,0,,,Semi-shaped,11.0,False,115,0,1969,0,W,House,House,West,City Road,4.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2017,2017,4,,
3592,Residential Land(Land Only),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,1,1,1,5100000,,125,0,41000.0,140000.0,Semi-rectangular Shaped,10.0,False,,0,,0,,,House,East,City Road,6.0,Category I Residential Zone,60.0,200.0,4th quarter 2017,2017,4,,
3593,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,9,9,9,7200000,,150,0,,,Semi-rectangular Shaped,16.0,False,125,0,1996,0,W,Housing Complex,House,North,Road,1.7,Category I Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,
3594,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,9,9,9,2600000,,105,0,,,Semi-rectangular Shaped,9.0,False,105,0,1952,0,W,House,House,West,Road,1.9,Category I Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,
3595,Residential Land(Land and Building),Residential Area,31202,Tottori Prefecture,Yonago City,Sambommatsu,Sanbonmatsuguchi,2,2,2,10000000,,270,0,,,Semi-trapezoidal Shaped,18.0,False,160,0,1971,0,W,House,House,West,City Road,4.0,Category I Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2016,2016,3,,
