No,Type,Region,MunicipalityCode,Prefecture,Municipality,DistrictName,NearestStation,TimeToNearestStation,MinTimeToNearestStation,MaxTimeToNearestStation,TradePrice,FloorPlan,Area,AreaIsGreaterFlag,UnitPrice,PricePerTsubo,LandShape,Frontage,FrontageIsGreaterFlag,TotalFloorArea,TotalFloorAreaIsGreaterFlag,BuildingYear,PrewarBuilding,Structure,Use,Purpose,Direction,Classification,Breadth,CityPlanning,CoverageRatio,FloorAreaRatio,Period,Year,Quarter,Renovation,Remarks
1013,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsukacho,Miyazaki,30-60minutes,30,60,28000000,,165,0,,,Trapezoidal Shaped,14.5,False,260,0,1991,0,RC,Housing Complex,,South,City Road,4.0,Category I Residential Zone,60.0,150.0,1st quarter 2014,2014,1,,
1014,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsukacho,Miyazaki,30-60minutes,30,60,6000000,,240,0,,,Rectangular Shaped,,False,80,0,1988,0,W,House,,West,Private Road,4.0,,,,1st quarter 2014,2014,1,,Dealings including private road
1015,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsukacho,Miyazaki,30-60minutes,30,60,42000000,,170,0,,,Rectangular Shaped,13.6,False,130,0,2014,0,LS,House,House,Southwest,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2014,2014,1,,
1016,Agricultural Land,,45201,Miyazaki Prefecture,Miyazaki City,Otsukacho,,,,,1000000,,300,0,,,,,False,,0,,0,,,,,,,,,,3rd quarter 2017,2017,3,,
1017,Agricultural Land,,45201,Miyazaki Prefecture,Miyazaki City,Otsukacho,,,,,500000,,155,0,,,,,False,,0,,0,,,Other,,,,,,,1st quarter 2016,2016,1,,
1018,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Otsubocho,Minamimiyazaki,30-60minutes,30,60,1500000,1K,20,0,,,,,False,,0,1990,0,RC,House,Other,,,,Category II Residential Zone,60.0,200.0,4th quarter 2018,2018,4,Not yet,
1019,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Otsubocho,Minamimiyazaki,30-60minutes,30,60,2000000,1LDK,15,0,,,,,False,,0,1991,0,RC,House,House,,,,Category II Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,Done,
1020,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Otsubocho,Minamimiyazaki,30-60minutes,30,60,1500000,1K,20,0,,,,,False,,0,,0,RC,House,House,,,,Category II Residential Zone,60.0,200.0,4th quarter 2015,2015,4,Not yet,
1021,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Otsubocho,Miyazaki,1H-1H30,60,90,1500000,1DK,15,0,,,,,False,,0,1990,0,RC,House,House,,,,,,,1st quarter 2017,2017,1,Done,
1022,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,25,25,25,17000000,,230,0,74000.0,240000.0,Rectangular Shaped,10.5,False,,0,,0,,,House,North,City Road,5.5,Category I Exclusively Low-story Residential Zone,50.0,80.0,3rd quarter 2018,2018,3,,
1023,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,26,26,26,14000000,,195,0,71000.0,240000.0,Semi-trapezoidal Shaped,23.0,False,,0,,0,,,House,East,City Road,4.6,Category I Exclusively Low-story Residential Zone,50.0,80.0,4th quarter 2017,2017,4,,
1024,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,30-60minutes,30,60,16000000,,200,0,79000.0,260000.0,Semi-square Shaped,14.0,False,,0,,0,,,House,East,City Road,5.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,4th quarter 2017,2017,4,,
1025,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,25,25,25,37000000,,460,0,,,Trapezoidal Shaped,,False,,0,2018,0,LS,House,House,East,Private Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,4th quarter 2017,2017,4,,Dealings including private road
1026,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,28,28,28,15000000,,240,0,62000.0,200000.0,Semi-shaped,,False,,0,,0,,,,South,Private Road,4.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2017,2017,1,,
1027,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,26,26,26,14000000,,230,0,,,Rectangular Shaped,16.6,False,,0,,0,,,Other,Northwest,City Road,6.3,Category II Residential Zone,60.0,200.0,3rd quarter 2016,2016,3,,
1028,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,25,25,25,16000000,,250,0,63000.0,210000.0,Semi-rectangular Shaped,14.0,False,,0,,0,,,,East,City Road,5.5,Category I Exclusively Low-story Residential Zone,50.0,80.0,4th quarter 2015,2015,4,,
1029,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,24,24,24,24000000,,560,0,,,Semi-rectangular Shaped,,False,160,0,1989,0,W,House,Other,South,City Road,4.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2015,2015,2,,Dealings including private road
1030,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubonishi,Minamimiyazaki,26,26,26,18000000,,240,0,,,Semi-rectangular Shaped,13.5,False,155,0,1986,0,W,House,House,West,City Road,8.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2014,2014,2,,
1031,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,18,18,18,20000000,,420,0,,,Semi-trapezoidal Shaped,23.0,False,105,0,1985,0,W,House,House,Southeast,Private Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
1032,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,23,23,23,15000000,,350,0,,,Semi-rectangular Shaped,11.0,False,80,0,1967,0,,House,House,East,City Road,4.3,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2019,2019,2,,
1033,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,26,26,26,27000000,,165,0,,,Trapezoidal Shaped,10.0,False,,0,2019,0,,House,,East,City Road,4.2,Category I Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
1034,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,25,25,25,33000000,,670,0,49000.0,160000.0,Semi-shaped,22.0,False,,0,,0,,,,Northwest,National Highway,6.0,Category II Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
1035,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,20,20,20,17000000,,290,0,,,Rectangular Shaped,,False,,0,,0,,,House,South,City Road,4.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2018,2018,2,,
1036,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,21,21,21,56000000,,680,0,83000.0,270000.0,Trapezoidal Shaped,20.0,False,,0,,0,,,,North,City Road,10.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2018,2018,2,,
1037,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,24,24,24,16000000,,220,0,72000.0,240000.0,Rectangular Shaped,15.1,False,,0,,0,,,House,South,City Road,4.2,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2018,2018,2,,
1038,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,23,23,23,11000000,,220,0,,,Rectangular Shaped,15.0,False,100,0,1967,0,W,House,House,Southeast,City Road,4.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2018,2018,1,,
1039,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,24,24,24,14000000,,330,0,41000.0,140000.0,Semi-trapezoidal Shaped,22.0,False,,0,,0,,,House,East,City Road,4.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,
1040,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,23,23,23,4600000,,170,0,,,Semi-trapezoidal Shaped,9.0,False,110,0,1976,0,LS,House,House,Southeast,Road,4.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,Dealings in which auction or arbiter participates
1041,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,18,18,18,20000000,,330,0,61000.0,200000.0,Semi-square Shaped,16.0,False,,0,,0,,,,Northeast,City Road,7.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,2nd quarter 2017,2017,2,,
1042,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,23,23,23,13000000,,320,0,41000.0,130000.0,Semi-square Shaped,14.5,False,,0,,0,,,House,North,Private Road,4.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2016,2016,4,,Dealings including private road
1043,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,28,28,28,42000000,,165,0,,,Semi-rectangular Shaped,8.0,False,115,0,2015,0,LS,House,House,North,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2014,2014,3,,
1044,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,28,28,28,41000000,,165,0,,,Semi-trapezoidal Shaped,15.4,False,115,0,2014,0,LS,House,House,West,City Road,6.3,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
1045,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,22,22,22,9000000,,220,0,,,Semi-rectangular Shaped,15.0,False,60,0,1967,0,W,House,,North,City Road,4.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2014,2014,1,,
1046,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Otsubohigashi,Minamimiyazaki,19,19,19,20000000,,160,0,,,Semi-trapezoidal Shaped,18.0,False,125,0,2001,0,W,House,,Southwest,City Road,6.0,Category I Exclusively Low-story Residential Zone,50.0,80.0,1st quarter 2014,2014,1,,
1047,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,23,23,23,16000000,,195,0,82000.0,270000.0,Rectangular Shaped,6.5,False,,0,,0,,,Other,East,City Road,5.7,Category II Residential Zone,60.0,200.0,3rd quarter 2019,2019,3,,
1048,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,29,29,29,170000000,,580,0,,,Semi-square Shaped,23.0,False,1100,0,1990,0,RC,Housing Complex,House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,3rd quarter 2019,2019,3,,
1049,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,19,19,19,19000000,3LDK,75,0,,,,,False,,0,2006,0,RC,,House,,,,Category II Residential Zone,60.0,200.0,3rd quarter 2019,2019,3,Not yet,
1050,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,19,19,19,17000000,3LDK,75,0,,,,,False,,0,2006,0,RC,,Other,,,,Category II Residential Zone,60.0,200.0,3rd quarter 2019,2019,3,Not yet,
1051,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,19,19,19,18000000,3LDK,65,0,,,,,False,,0,2006,0,RC,,House,,,,Category II Residential Zone,60.0,200.0,3rd quarter 2019,2019,3,Not yet,
1052,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,25,25,25,13000000,,165,0,,,Rectangular Shaped,9.0,False,125,0,1986,0,W,House,,West,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
1053,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,29,29,29,4100000,,70,0,61000.0,200000.0,Rectangular Shaped,10.8,False,,0,,0,,,Other,South,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2019,2019,1,,
1054,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,29,29,29,3400000,,55,0,,,Rectangular Shaped,9.8,False,25,0,,0,W,House,Other,South,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2019,2019,1,,
1055,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,230000000,,800,0,,,Rectangular Shaped,39.2,False,1400,0,1990,0,S,"Housing Complex, Office",House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,4th quarter 2018,2018,4,,
1056,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,24,24,24,11000000,,135,0,,,Rectangular Shaped,6.5,False,135,0,1987,0,W,"House, Shop",House,North,City Road,4.2,Category II Exclusively Medium-high Residential Zone,60.0,200.0,4th quarter 2018,2018,4,,
1057,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,8000000,,85,0,,,Rectangular Shaped,6.2,False,130,0,1994,0,W,House,House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,4th quarter 2018,2018,4,,
1058,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,26,26,26,60000000,,710,0,85000.0,280000.0,Rectangular Shaped,,False,,0,,0,,,,West,City Road,6.0,Category I Exclusively Low-story Residential Zone,60.0,100.0,2nd quarter 2018,2018,2,,
1059,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,28,28,28,14000000,,130,0,110000.0,350000.0,Square Shaped,12.0,False,,0,,0,,,,North,City Road,6.0,Category I Exclusively Low-story Residential Zone,60.0,100.0,2nd quarter 2018,2018,2,,
1060,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,23000000,4LDK,90,0,,,,,False,,0,2009,0,RC,,House,,,,Quasi-industrial Zone,60.0,200.0,2nd quarter 2018,2018,2,Not yet,
1061,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,28,28,28,22000000,4LDK,85,0,,,,,False,,0,1995,0,SRC,House,House,,,,Quasi-industrial Zone,60.0,200.0,2nd quarter 2018,2018,2,Not yet,
1062,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,15000000,,165,0,91000.0,300000.0,Rectangular Shaped,9.0,False,,0,,0,,,House,South,City Road,4.0,Category I Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
1063,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,85000000,,580,0,,,Rectangular Shaped,24.5,False,960,0,1980,0,RC,Housing Complex,House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2018,2018,1,,
1064,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,25,25,25,30000000,,370,0,81000.0,270000.0,Rectangular Shaped,14.8,False,,0,,0,,,House,East,City Road,6.2,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2018,2018,1,,
1065,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,15000000,3LDK,65,0,,,,,False,,0,1990,0,SRC,,House,,,,Quasi-industrial Zone,60.0,200.0,1st quarter 2018,2018,1,Done,
1066,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,20,20,20,19000000,3LDK,70,0,,,,,False,,0,2006,0,RC,House,House,,,,Category II Residential Zone,60.0,200.0,4th quarter 2017,2017,4,Not yet,
1067,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,210000000,,800,0,,,Irregular Shaped,39.2,False,1400,0,1990,0,RC,"Housing Complex, Office",Other,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,3rd quarter 2017,2017,3,,
1068,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,26,26,26,18000000,,300,0,60000.0,200000.0,Semi-rectangular Shaped,,False,,0,,0,,,Other,South,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,3rd quarter 2017,2017,3,,Dealings including private road
1069,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,28,28,28,10000000,,145,0,,,Rectangular Shaped,10.6,False,,0,,0,W,House,House,North,City Road,6.0,Category I Exclusively Low-story Residential Zone,60.0,100.0,3rd quarter 2017,2017,3,,
1070,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,28,28,28,12000000,,145,0,82000.0,270000.0,Rectangular Shaped,11.0,False,,0,,0,,,Other,West,City Road,6.0,Category I Exclusively Low-story Residential Zone,60.0,100.0,2nd quarter 2017,2017,2,,
1071,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,21,21,21,34000000,,270,0,130000.0,420000.0,Semi-rectangular Shaped,20.6,False,,0,,0,,,House,Northeast,City Road,6.0,Category I Residential Zone,60.0,200.0,2nd quarter 2017,2017,2,,
1072,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,26,26,26,25000000,,210,0,,,Rectangular Shaped,13.0,False,200,0,1992,0,W,House,House,North,City Road,6.0,Category I Exclusively Low-story Residential Zone,60.0,100.0,2nd quarter 2017,2017,2,,
1073,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,6800000,3LDK,65,0,,,,,False,,0,,0,SRC,House,House,,,,Quasi-industrial Zone,60.0,200.0,2nd quarter 2017,2017,2,Not yet,
1074,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,24,24,24,21000000,,300,0,,,Trapezoidal Shaped,17.0,False,65,0,,0,W,House,Other,Northeast,City Road,11.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,1st quarter 2017,2017,1,,
1075,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,12000000,3LDK,70,0,,,,,False,,0,1997,0,SRC,House,House,,,,Quasi-industrial Zone,60.0,200.0,4th quarter 2016,2016,4,Not yet,
1076,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,20,20,20,18000000,3LDK,65,0,,,,,False,,0,2006,0,RC,House,House,,,,Category II Residential Zone,60.0,200.0,2nd quarter 2016,2016,2,Not yet,
1077,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,13000000,,250,0,,,Trapezoidal Shaped,11.0,False,230,0,1980,0,S,"House, Office",Other,West,City Road,6.0,Category I Residential Zone,60.0,200.0,1st quarter 2016,2016,1,,
1078,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,25000000,,165,0,,,Rectangular Shaped,7.5,False,90,0,2016,0,W,House,House,Northeast,City Road,6.0,Quasi-industrial Zone,60.0,200.0,1st quarter 2016,2016,1,,
1079,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,61000000,,800,0,76000.0,250000.0,Rectangular Shaped,30.0,False,,0,,0,,,House,Northeast,City Road,8.0,Category I Residential Zone,60.0,200.0,4th quarter 2015,2015,4,,
1080,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,10000000,,115,0,,,Rectangular Shaped,,False,70,0,1994,0,S,Factory,Factory,North,City Road,,Quasi-industrial Zone,60.0,200.0,4th quarter 2015,2015,4,,
1081,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,28,28,28,13000000,3LDK,70,0,,,,,False,,0,1995,0,SRC,House,House,,,,Quasi-industrial Zone,60.0,200.0,4th quarter 2015,2015,4,Not yet,
1082,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,25000000,,165,0,,,Rectangular Shaped,7.5,False,90,0,2015,0,W,House,House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,3rd quarter 2015,2015,3,,
1083,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,28,28,28,230000000,,840,0,,,Flag-shaped etc.,8.0,False,980,0,2006,0,RC,Housing Complex,House,East,Prefectural Road,15.0,Category II Residential Zone,60.0,200.0,2nd quarter 2015,2015,2,,
1084,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,14000000,,165,0,85000.0,280000.0,Rectangular Shaped,7.5,False,,0,,0,,,House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2015,2015,2,,
1085,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,24,24,24,59000000,,220,0,,,Rectangular Shaped,,False,140,0,2015,0,LS,House,House,South,City Road,,Category II Exclusively Medium-high Residential Zone,60.0,100.0,1st quarter 2015,2015,1,,
1086,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,13000000,,250,0,,,Rectangular Shaped,,False,210,0,1965,0,W,House,Other,North,City Road,,Category I Residential Zone,60.0,200.0,1st quarter 2015,2015,1,,
1087,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,17000000,4LDK,80,0,,,,,False,,0,1997,0,SRC,House,House,,,,Quasi-industrial Zone,60.0,200.0,3rd quarter 2014,2014,3,Not yet,
1088,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,23,23,23,2500000,,50,0,51000.0,170000.0,Irregular Shaped,6.0,False,,0,,0,,,Other,West,City Road,5.0,Category II Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
1089,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,28,28,28,16000000,,200,0,80000.0,260000.0,Semi-rectangular Shaped,11.0,False,,0,,0,,,House,East,City Road,4.0,Category II Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
1090,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,29,29,29,6000000,,95,0,,,Semi-shaped,11.0,False,,0,,0,W,House,House,North,City Road,6.0,Quasi-industrial Zone,60.0,200.0,2nd quarter 2014,2014,2,,
1091,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,25,25,25,14000000,,350,0,,,Flag-shaped etc.,,False,,0,1982,0,,,Other,North,City Road,6.0,Category II Exclusively Medium-high Residential Zone,60.0,200.0,2nd quarter 2014,2014,2,,
1092,"Pre-owned Condominiums, etc.",,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,30-60minutes,30,60,13000000,,75,0,,,,,False,,0,,0,SRC,House,House,,,,Quasi-industrial Zone,60.0,200.0,2nd quarter 2014,2014,2,,
1093,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Ohashi,Miyazaki,23,23,23,76000000,,760,0,,,Semi-rectangular Shaped,25.0,False,175,0,,0,W,Other,,Southeast,City Road,6.0,Category II Residential Zone,60.0,200.0,1st quarter 2014,2014,1,,
1094,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oyodo,Minamimiyazaki,9,9,9,10000000,,150,0,67000.0,220000.0,Rectangular Shaped,13.0,False,,0,,0,,,Other,Northeast,City Road,6.5,Category II Residential Zone,60.0,200.0,2nd quarter 2019,2019,2,,
1095,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oyodo,Minamimiyazaki,11,11,11,17000000,,230,0,,,Semi-rectangular Shaped,26.6,False,230,0,1975,0,S,Office,Other,Southeast,Prefectural Road,34.5,Category II Residential Zone,60.0,200.0,1st quarter 2019,2019,1,,
1096,Residential Land(Land Only),Commercial Area,45201,Miyazaki Prefecture,Miyazaki City,Oyodo,Minamimiyazaki,2,2,2,6100000,,75,0,81000.0,270000.0,Rectangular Shaped,7.8,False,,0,,0,,,Other,Southeast,City Road,6.0,Commercial Zone,80.0,400.0,4th quarter 2018,2018,4,,
1097,Residential Land(Land Only),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oyodo,Minamimiyazaki,8,8,8,16000000,,220,0,71000.0,240000.0,Irregular Shaped,20.0,False,,0,,0,,,Office,South,City Road,7.0,Category II Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
1098,Residential Land(Land and Building),Commercial Area,45201,Miyazaki Prefecture,Miyazaki City,Oyodo,Minamimiyazaki,6,6,6,15000000,,150,0,,,Rectangular Shaped,9.5,False,170,0,1991,0,S,"House, Office",House,Southeast,City Road,25.0,Category II Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
1099,Residential Land(Land and Building),Residential Area,45201,Miyazaki Prefecture,Miyazaki City,Oyodo,Minamimiyazaki,11,11,11,14000000,,210,0,,,Rectangular Shaped,15.4,False,120,0,2001,0,W,House,,Northeast,City Road,4.0,Category II Residential Zone,60.0,200.0,2nd quarter 2018,2018,2,,
